filename|status|timestamp|output_file
Rapport_CGA_2022_page_52_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_52_table_1.xlsx
Rapport_CGA_2022_page_53_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_53_table_1.xlsx
Rapport_CGA_2022_page_54_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_54_table_1.xlsx
Rapport_CGA_2022_page_55_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_55_table_1.xlsx
Rapport_CGA_2022_page_56_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_56_table_1.xlsx
Rapport_CGA_2022_page_57_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_57_table_1.xlsx
Rapport_CGA_2022_page_58_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_58_table_1.xlsx
Rapport_CGA_2022_page_59_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_59_table_1.xlsx
Rapport_CGA_2022_page_60_table_1.xlsx|SUCCESS|2025-06-17 02:57:13|Rapport_CGA_2022_page_60_table_1.xlsx
Rapport_CGA_2022_page_62_table_1.xlsx|SUCCESS|2025-06-17 02:57:14|Rapport_CGA_2022_page_62_table_1.xlsx
